time,sensor,PM1,PM25,PM4,PM10,b0305,b031,b0325,b034,b0310,tsize
2020-06-18 04:30:45,SPS_85840F186C351939,4.59,5.1,5.3,5.34,30.75,36.22,36.61,36.67,36.69,0.53
2020-06-18 04:32:09,SPS_85840F186C351939,4.49,5.05,5.29,5.34,29.96,35.37,35.82,35.89,35.9,0.57
2020-06-18 04:33:33,SPS_85840F186C351939,4.9,5.8,6.31,6.41,32.04,38.3,39.08,39.21,39.24,0.64
2020-06-18 04:34:57,SPS_85840F186C351939,4.92,5.64,5.99,6.06,32.62,38.68,39.28,39.37,39.39,0.6
2020-06-18 04:36:21,SPS_85840F186C351939,4.34,5.07,5.46,5.54,28.52,33.98,34.61,34.71,34.73,0.61
2020-06-18 04:37:45,SPS_85840F186C351939,4.03,4.26,4.26,4.26,27.49,32.03,32.16,32.17,32.18,0.51
2020-06-18 04:39:09,SPS_85840F186C351939,4.7,4.97,4.97,4.97,32.06,37.35,37.51,37.52,37.53,0.5
2020-06-18 04:40:33,SPS_85840F186C351939,4.6,5.52,6.06,6.17,29.86,35.82,36.63,36.77,36.8,0.63
2020-06-18 04:41:57,SPS_85840F186C351939,5.28,5.59,5.59,5.59,36.04,42.0,42.17,42.18,42.19,0.49
2020-06-18 04:43:21,SPS_85840F186C351939,5.05,5.57,5.76,5.8,33.9,39.87,40.26,40.32,40.33,0.57
2020-06-18 04:44:45,SPS_85840F186C351939,4.42,5.53,6.23,6.37,28.2,34.19,35.2,35.37,35.4,0.54
2020-06-18 04:46:09,SPS_85840F186C351939,5.08,5.37,5.37,5.37,34.64,40.36,40.53,40.54,40.55,0.39
2020-06-18 04:47:33,SPS_85840F186C351939,6.16,6.52,6.52,6.52,42.03,48.98,49.18,49.2,49.21,0.43
2020-06-18 04:48:57,SPS_85840F186C351939,4.22,5.89,7.05,7.28,25.53,31.98,33.55,33.83,33.88,0.78
2020-06-18 04:50:21,SPS_85840F186C351939,4.76,5.26,5.45,5.49,31.95,37.59,37.97,38.03,38.04,0.54
2020-06-18 04:51:45,SPS_85840F186C351939,4.76,5.92,6.63,6.78,30.51,36.93,37.96,38.14,38.17,0.66
2020-06-18 04:53:09,SPS_85840F186C351939,4.63,4.9,4.9,4.9,31.61,36.84,36.99,37.0,37.01,0.49
2020-06-18 04:54:33,SPS_85840F186C351939,5.89,6.37,6.48,6.5,39.9,46.71,47.03,47.07,47.09,0.53
2020-06-18 04:55:57,SPS_85840F186C351939,5.24,5.54,5.54,5.54,35.72,41.62,41.79,41.8,41.81,0.52
2020-06-18 04:57:21,SPS_85840F186C351939,4.3,4.55,4.55,4.55,29.33,34.18,34.31,34.33,34.33,0.49
2020-06-18 04:58:45,SPS_85840F186C351939,5.02,5.31,5.31,5.31,34.25,39.91,40.07,40.09,40.09,0.42
2020-06-18 05:00:09,SPS_85840F186C351939,4.45,4.7,4.7,4.7,30.34,35.35,35.5,35.51,35.52,0.46
2020-06-18 05:01:33,SPS_85840F186C351939,5.61,5.93,5.93,5.93,38.28,44.6,44.78,44.8,44.81,0.45
2020-06-18 05:02:57,SPS_85840F186C351939,4.83,5.11,5.11,5.11,32.96,38.41,38.57,38.58,38.59,0.49
2020-06-18 05:04:21,SPS_85840F186C351939,4.78,5.47,5.81,5.88,31.64,37.52,38.1,38.19,38.21,0.57
2020-06-18 05:05:45,SPS_85840F186C351939,4.57,4.83,4.83,4.83,31.15,36.3,36.45,36.46,36.47,0.47
2020-06-18 05:07:09,SPS_85840F186C351939,4.62,5.11,5.29,5.32,30.98,36.45,36.82,36.88,36.89,0.56
2020-06-18 05:08:33,SPS_85840F186C351939,5.74,6.37,6.62,6.67,38.43,45.26,45.75,45.83,45.84,0.53
2020-06-18 05:09:57,SPS_85840F186C351939,4.17,4.95,5.4,5.49,27.18,32.52,33.21,33.32,33.34,0.64
2020-06-18 05:11:21,SPS_85840F186C351939,5.2,5.86,6.16,6.22,34.62,40.92,41.45,41.54,41.55,0.57
2020-06-18 05:12:45,SPS_85840F186C351939,4.22,5.25,5.88,6.01,27.06,32.75,33.66,33.82,33.85,0.65
2020-06-18 05:14:09,SPS_85840F186C351939,3.95,4.73,5.18,5.27,25.69,30.79,31.47,31.59,31.61,0.54
2020-06-18 05:15:33,SPS_85840F186C351939,4.87,5.15,5.15,5.15,33.25,38.74,38.9,38.92,38.92,0.47
2020-06-18 05:16:57,SPS_85840F186C351939,4.52,4.78,4.78,4.78,30.85,35.95,36.1,36.11,36.12,0.45
2020-06-18 05:18:21,SPS_85840F186C351939,4.21,4.45,4.45,4.45,28.69,33.44,33.57,33.58,33.59,0.51
2020-06-18 05:19:45,SPS_85840F186C351939,5.01,5.68,5.99,6.05,33.29,39.38,39.93,40.01,40.03,0.54
2020-06-18 05:21:09,SPS_85840F186C351939,5.72,6.04,6.04,6.04,38.99,45.43,45.61,45.63,45.64,0.47
2020-06-18 05:22:33,SPS_85840F186C351939,4.57,5.26,5.61,5.68,30.21,35.87,36.44,36.54,36.55,0.67
2020-06-18 05:23:57,SPS_85840F186C351939,4.17,4.71,4.95,5.0,27.78,32.83,33.26,33.33,33.34,0.62
2020-06-18 05:25:21,SPS_85840F186C351939,4.21,5.4,6.16,6.32,26.59,32.46,33.54,33.73,33.76,0.7
2020-06-18 05:26:45,SPS_85840F186C351939,5.03,5.87,6.31,6.4,33.11,39.43,40.14,40.25,40.28,0.62
2020-06-18 05:28:09,SPS_85840F186C351939,4.89,5.57,5.9,5.96,32.45,38.43,38.99,39.08,39.1,0.64
2020-06-18 05:29:33,SPS_85840F186C351939,4.88,5.23,5.28,5.29,33.17,38.75,38.97,39.0,39.01,0.53
2020-06-18 05:30:57,SPS_85840F186C351939,3.96,4.19,4.19,4.19,27.04,31.51,31.64,31.65,31.65,0.52
2020-06-18 05:32:21,SPS_85840F186C351939,5.31,5.61,5.61,5.61,36.19,42.17,42.34,42.35,42.36,0.52
2020-06-18 05:33:45,SPS_85840F186C351939,4.14,4.56,4.72,4.75,27.78,32.67,32.99,33.04,33.05,0.53
2020-06-18 05:35:09,SPS_85840F186C351939,4.8,6.47,7.6,7.83,29.57,36.63,38.18,38.46,38.5,0.78
2020-06-18 05:36:33,SPS_85840F186C351939,4.94,5.64,5.97,6.03,32.77,38.82,39.4,39.49,39.51,0.52
2020-06-18 05:37:57,SPS_85840F186C351939,5.46,6.2,6.54,6.61,36.3,42.96,43.56,43.65,43.67,0.55
2020-06-18 05:39:21,SPS_85840F186C351939,5.27,6.13,6.58,6.67,34.73,41.33,42.05,42.17,42.19,0.64
2020-06-18 05:40:45,SPS_85840F186C351939,9.94,11.02,11.43,11.52,66.67,78.48,79.32,79.44,79.47,0.59
2020-06-18 05:42:09,SPS_85840F186C351939,9.24,9.77,9.77,9.77,63.04,73.46,73.76,73.79,73.8,0.48
2020-06-18 05:43:33,SPS_85840F186C351939,10.66,11.27,11.27,11.27,72.72,84.74,85.08,85.11,85.12,0.51
2020-06-18 05:44:57,SPS_85840F186C351939,13.81,14.6,14.6,14.6,94.2,109.77,110.22,110.26,110.28,0.47
2020-06-18 05:46:21,SPS_85840F186C351939,17.35,18.82,19.2,19.27,117.31,137.43,138.46,138.59,138.63,0.53
2020-06-18 05:47:45,SPS_85840F186C351939,18.25,19.3,19.3,19.3,124.5,145.08,145.67,145.72,145.74,0.52
2020-06-18 05:49:09,SPS_85840F186C351939,18.32,19.37,19.37,19.37,124.93,145.58,146.17,146.22,146.25,0.47
2020-06-18 05:50:33,SPS_85840F186C351939,24.42,25.82,25.82,25.82,166.53,194.06,194.85,194.92,194.95,0.48
2020-06-18 05:51:57,SPS_85840F186C351939,21.52,23.07,23.33,23.38,146.05,170.68,171.7,171.81,171.85,0.55
2020-06-18 05:53:21,SPS_85840F186C351939,21.58,22.93,23.03,23.04,146.94,171.4,172.22,172.29,172.33,0.52
2020-06-18 05:54:45,SPS_85840F186C351939,23.22,24.55,24.55,24.55,158.36,184.54,185.29,185.35,185.38,0.48
2020-06-18 05:56:09,SPS_85840F186C351939,22.83,24.4,24.61,24.65,155.12,181.16,182.16,182.27,182.31,0.53
2020-06-18 05:57:33,SPS_85840F186C351939,26.81,28.38,28.41,28.41,182.81,213.07,213.97,214.05,214.09,0.53
2020-06-18 05:58:57,SPS_85840F186C351939,23.74,26.54,27.7,27.94,158.71,187.17,189.38,189.71,189.78,0.57
2020-06-18 06:00:21,SPS_85840F186C351939,23.74,25.1,25.1,25.1,161.93,188.69,189.46,189.52,189.56,0.5
2020-06-18 06:01:45,SPS_85840F186C351939,23.97,25.34,25.34,25.34,163.48,190.5,191.28,191.34,191.38,0.47
2020-06-18 06:03:09,SPS_85840F186C351939,23.55,25.23,25.49,25.54,159.9,186.84,187.93,188.05,188.09,0.53
2020-06-18 06:04:33,SPS_85840F186C351939,23.18,24.51,24.51,24.51,158.12,184.26,185.01,185.07,185.1,0.5
2020-06-18 06:05:57,SPS_85840F186C351939,24.36,25.76,25.76,25.76,166.15,193.61,194.4,194.46,194.5,0.51
2020-06-18 06:07:21,SPS_85840F186C351939,24.31,26.56,27.25,27.39,163.93,192.35,193.99,194.21,194.27,0.52
2020-06-18 06:08:45,SPS_85840F186C351939,20.87,22.07,22.07,22.07,142.36,165.88,166.56,166.62,166.65,0.49
2020-06-18 06:10:09,SPS_85840F186C351939,23.21,24.54,24.54,24.54,158.31,184.48,185.23,185.29,185.33,0.51
2020-06-18 06:11:33,SPS_85840F186C351939,20.51,21.69,21.69,21.69,139.91,163.04,163.7,163.76,163.79,0.49
2020-06-18 06:12:57,SPS_85840F186C351939,20.6,22.23,22.59,22.66,139.52,163.27,164.38,164.52,164.56,0.56
2020-06-18 06:14:21,SPS_85840F186C351939,20.82,22.02,22.02,22.02,142.03,165.51,166.18,166.24,166.27,0.51
2020-06-18 06:15:45,SPS_85840F186C351939,21.32,22.93,23.25,23.31,144.55,169.05,170.13,170.25,170.3,0.54
2020-06-18 06:17:09,SPS_85840F186C351939,22.25,24.76,25.76,25.95,149.03,175.58,177.53,177.82,177.88,0.58
2020-06-18 06:18:33,SPS_85840F186C351939,19.47,20.59,20.59,20.59,132.79,154.74,155.37,155.42,155.45,0.49
2020-06-18 06:19:57,SPS_85840F186C351939,21.6,22.84,22.84,22.84,147.34,171.69,172.4,172.45,172.48,0.49
2020-06-18 06:21:21,SPS_85840F186C351939,20.59,22.65,23.36,23.5,138.43,162.68,164.23,164.45,164.5,0.6
2020-06-18 06:22:45,SPS_85840F186C351939,19.82,20.96,20.96,20.96,135.18,157.53,158.17,158.22,158.25,0.49
2020-06-18 06:24:09,SPS_85840F186C351939,21.43,22.67,22.67,22.67,146.21,170.37,171.07,171.12,171.15,0.51
2020-06-18 06:25:33,SPS_85840F186C351939,18.5,19.57,19.57,19.57,126.22,147.08,147.68,147.73,147.76,0.46
2020-06-18 06:26:57,SPS_85840F186C351939,19.56,20.68,20.68,20.68,133.39,155.44,156.07,156.12,156.15,0.47
2020-06-18 06:28:21,SPS_85840F186C351939,18.12,19.16,19.16,19.16,123.58,144.01,144.6,144.65,144.67,0.46
2020-06-18 06:29:45,SPS_85840F186C351939,19.88,23.17,24.9,25.25,130.78,155.73,158.52,158.97,159.06,0.65
2020-06-18 06:31:09,SPS_85840F186C351939,18.04,19.08,19.08,19.08,123.05,143.39,143.98,144.02,144.05,0.5
2020-06-18 06:32:33,SPS_85840F186C351939,17.39,18.39,18.39,18.39,118.63,138.24,138.81,138.85,138.88,0.48
2020-06-18 06:33:57,SPS_85840F186C351939,18.05,19.08,19.08,19.08,123.1,143.45,144.04,144.08,144.11,0.5
2020-06-18 06:35:21,SPS_85840F186C351939,17.79,18.82,18.82,18.82,121.37,141.44,142.01,142.06,142.09,0.49
2020-06-18 06:36:45,SPS_85840F186C351939,17.26,18.25,18.25,18.25,117.73,137.19,137.75,137.79,137.82,0.49
2020-06-18 06:38:09,SPS_85840F186C351939,16.41,17.36,17.36,17.36,111.96,130.47,131.0,131.05,131.07,0.51
2020-06-18 06:39:33,SPS_85840F186C351939,13.99,14.79,14.79,14.79,95.43,111.2,111.65,111.69,111.71,0.5
2020-06-18 06:40:57,SPS_85840F186C351939,15.44,17.81,19.0,19.24,102.04,121.2,123.17,123.49,123.55,0.53
2020-06-18 06:42:21,SPS_85840F186C351939,15.31,16.19,16.19,16.19,104.4,121.66,122.16,122.2,122.22,0.48
2020-06-18 06:43:45,SPS_85840F186C351939,14.59,15.42,15.42,15.42,99.49,115.93,116.41,116.44,116.47,0.51
2020-06-18 06:45:09,SPS_85840F186C351939,16.8,17.77,17.77,17.77,114.6,133.54,134.09,134.13,134.16,0.51
2020-06-18 06:46:33,SPS_85840F186C351939,15.39,16.27,16.27,16.27,104.94,122.29,122.79,122.83,122.85,0.48
2020-06-18 06:47:57,SPS_85840F186C351939,13.98,14.78,14.78,14.78,95.32,111.08,111.53,111.57,111.59,0.47
2020-06-18 06:49:21,SPS_85840F186C351939,15.25,16.13,16.13,16.13,104.05,121.25,121.75,121.79,121.81,0.52
2020-06-18 06:50:45,SPS_85840F186C351939,14.16,14.98,14.98,14.98,96.6,112.56,113.02,113.06,113.08,0.47
2020-06-18 06:52:09,SPS_85840F186C351939,16.07,17.0,17.0,17.0,109.64,127.77,128.29,128.33,128.35,0.51
2020-06-18 06:53:33,SPS_85840F186C351939,14.93,16.25,16.63,16.7,100.76,118.14,119.09,119.21,119.25,0.57
2020-06-18 06:54:57,SPS_85840F186C351939,14.65,15.5,15.5,15.5,99.96,116.48,116.96,117.0,117.02,0.52
2020-06-18 06:56:21,SPS_85840F186C351939,15.62,16.52,16.52,16.52,106.53,124.14,124.65,124.69,124.71,0.5
2020-06-18 06:57:45,SPS_85840F186C351939,14.22,15.53,15.92,16.0,95.91,112.52,113.47,113.6,113.63,0.53
2020-06-18 06:59:09,SPS_85840F186C351939,15.65,16.86,17.11,17.16,106.05,124.06,124.88,124.98,125.01,0.56
2020-06-18 07:00:33,SPS_85840F186C351939,15.29,16.44,16.66,16.7,103.73,121.29,122.05,122.14,122.17,0.55
2020-06-18 07:01:57,SPS_85840F186C351939,13.71,14.5,14.5,14.5,93.54,109.01,109.45,109.49,109.51,0.5
2020-06-18 07:03:21,SPS_85840F186C351939,13.83,14.9,15.13,15.17,93.7,109.62,110.35,110.44,110.47,0.55
2020-06-18 07:04:45,SPS_85840F186C351939,14.57,15.41,15.41,15.41,99.39,115.82,116.29,116.33,116.35,0.42
2020-06-18 07:06:09,SPS_85840F186C351939,12.73,13.46,13.46,13.46,86.82,101.17,101.59,101.62,101.64,0.45
2020-06-18 07:07:33,SPS_85840F186C351939,13.15,14.91,15.71,15.88,87.47,103.48,104.9,105.12,105.17,0.6
2020-06-18 07:08:57,SPS_85840F186C351939,13.96,14.77,14.77,14.77,95.25,110.99,111.45,111.48,111.5,0.49
2020-06-18 07:10:21,SPS_85840F186C351939,12.02,12.71,12.71,12.71,82.01,95.56,95.95,95.98,96.0,0.47
2020-06-18 07:11:45,SPS_85840F186C351939,12.86,13.6,13.6,13.6,87.74,102.24,102.66,102.7,102.71,0.46
2020-06-18 07:13:09,SPS_85840F186C351939,12.22,12.92,12.92,12.92,83.37,97.15,97.55,97.58,97.59,0.46
2020-06-18 07:14:33,SPS_85840F186C351939,12.1,12.8,12.8,12.8,82.56,96.21,96.6,96.63,96.65,0.51
2020-06-18 07:15:57,SPS_85840F186C351939,10.54,11.63,12.02,12.1,70.77,83.22,84.05,84.17,84.19,0.55
2020-06-18 07:17:21,SPS_85840F186C351939,12.43,13.14,13.14,13.14,84.76,98.77,99.17,99.2,99.22,0.48
2020-06-18 07:18:45,SPS_85840F186C351939,10.42,11.24,11.43,11.46,70.56,82.58,83.14,83.21,83.23,0.59
2020-06-18 07:20:09,SPS_85840F186C351939,13.25,14.38,14.69,14.75,89.53,104.9,105.71,105.81,105.84,0.53
2020-06-18 07:21:33,SPS_85840F186C351939,11.33,11.98,11.98,11.98,77.27,90.04,90.41,90.44,90.46,0.49
2020-06-18 07:22:57,SPS_85840F186C351939,13.77,14.56,14.56,14.56,93.92,109.44,109.89,109.92,109.94,0.47
2020-06-18 07:24:21,SPS_85840F186C351939,12.28,13.17,13.33,13.36,83.33,97.4,97.99,98.05,98.08,0.54
2020-06-18 07:25:45,SPS_85840F186C351939,11.09,11.73,11.73,11.73,75.67,88.17,88.53,88.56,88.58,0.45
2020-06-18 07:27:09,SPS_85840F186C351939,11.49,12.54,12.86,12.93,77.48,90.9,91.66,91.77,91.8,0.56
2020-06-18 07:28:33,SPS_85840F186C351939,10.26,10.85,10.85,10.85,69.99,81.56,81.89,81.92,81.93,0.5
2020-06-18 07:29:57,SPS_85840F186C351939,12.57,13.29,13.29,13.29,85.72,99.89,100.3,100.33,100.35,0.51
2020-06-18 07:31:21,SPS_85840F186C351939,10.29,11.13,11.32,11.36,69.63,81.52,82.1,82.17,82.19,0.57
2020-06-18 07:32:45,SPS_85840F186C351939,11.17,11.82,11.82,11.82,76.21,88.81,89.18,89.2,89.22,0.5
2020-06-18 07:34:09,SPS_85840F186C351939,12.34,13.05,13.05,13.05,84.18,98.1,98.5,98.53,98.55,0.5
2020-06-18 07:35:33,SPS_85840F186C351939,9.5,10.32,10.54,10.58,64.19,75.22,75.8,75.88,75.9,0.53
2020-06-18 07:36:57,SPS_85840F186C351939,11.54,12.21,12.21,12.21,78.74,91.76,92.13,92.16,92.18,0.51
2020-06-18 07:38:21,SPS_85840F186C351939,10.27,10.98,11.07,11.09,69.76,81.48,81.93,81.98,82.0,0.53
2020-06-18 07:39:45,SPS_85840F186C351939,11.4,12.05,12.05,12.05,77.74,90.59,90.96,90.99,91.01,0.52
2020-06-18 07:41:09,SPS_85840F186C351939,10.76,11.38,11.38,11.38,73.41,85.55,85.9,85.92,85.94,0.5
2020-06-18 07:42:33,SPS_85840F186C351939,10.15,11.49,12.09,12.21,67.56,79.9,80.98,81.14,81.18,0.56
2020-06-18 07:43:57,SPS_85840F186C351939,10.32,10.91,10.91,10.91,70.36,81.99,82.33,82.35,82.37,0.45
2020-06-18 07:45:21,SPS_85840F186C351939,10.2,10.78,10.78,10.78,69.55,81.04,81.37,81.4,81.41,0.52
2020-06-18 07:46:45,SPS_85840F186C351939,11.4,12.4,12.68,12.74,76.98,90.24,90.96,91.05,91.08,0.53
2020-06-18 07:48:09,SPS_85840F186C351939,9.58,10.13,10.13,10.13,65.35,76.16,76.47,76.49,76.51,0.44
2020-06-18 07:49:33,SPS_85840F186C351939,9.77,10.33,10.33,10.33,66.65,77.67,77.99,78.01,78.03,0.51
2020-06-18 07:50:57,SPS_85840F186C351939,10.03,10.87,11.08,11.12,67.8,79.42,80.01,80.08,80.1,0.58
2020-06-18 07:52:21,SPS_85840F186C351939,9.05,9.79,9.97,10.0,61.27,71.74,72.25,72.31,72.33,0.54
2020-06-18 07:53:45,SPS_85840F186C351939,9.13,9.65,9.65,9.65,62.24,72.53,72.83,72.85,72.86,0.49
2020-06-18 07:55:09,SPS_85840F186C351939,10.03,10.6,10.6,10.6,68.38,79.69,80.01,80.04,80.05,0.45
2020-06-18 07:56:33,SPS_85840F186C351939,10.72,13.11,14.56,14.85,69.09,83.28,85.4,85.77,85.83,0.64
2020-06-18 07:57:57,SPS_85840F186C351939,9.65,10.21,10.21,10.21,65.85,76.74,77.05,77.08,77.09,0.51
2020-06-18 07:59:21,SPS_85840F186C351939,9.0,9.52,9.52,9.52,61.4,71.55,71.84,71.86,71.88,0.51
2020-06-18 08:00:45,SPS_85840F186C351939,8.0,8.61,8.73,8.75,54.22,63.42,63.83,63.88,63.89,0.53
2020-06-18 08:02:09,SPS_85840F186C351939,9.64,10.2,10.2,10.2,65.78,76.65,76.96,76.99,77.0,0.44
2020-06-18 08:03:33,SPS_85840F186C351939,9.18,9.7,9.7,9.7,62.6,72.94,73.24,73.26,73.28,0.46
2020-06-18 08:04:57,SPS_85840F186C351939,8.87,9.78,10.09,10.16,59.64,70.11,70.79,70.89,70.91,0.58
2020-06-18 08:06:21,SPS_85840F186C351939,9.04,9.56,9.56,9.56,61.65,71.84,72.14,72.16,72.17,0.46
2020-06-18 08:07:45,SPS_85840F186C351939,9.85,11.08,11.61,11.72,65.74,77.63,78.6,78.75,78.79,0.63
2020-06-18 08:09:09,SPS_85840F186C351939,8.62,9.77,10.3,10.41,57.36,67.86,68.79,68.94,68.97,0.55
2020-06-18 08:10:33,SPS_85840F186C351939,9.12,9.65,9.65,9.65,62.24,72.53,72.82,72.85,72.86,0.45
2020-06-18 08:11:57,SPS_85840F186C351939,8.69,9.39,9.56,9.59,58.85,68.88,69.37,69.43,69.45,0.55
2020-06-18 08:13:21,SPS_85840F186C351939,7.28,7.7,7.7,7.7,49.64,57.85,58.09,58.1,58.12,0.51
2020-06-18 08:14:45,SPS_85840F186C351939,8.34,9.62,10.26,10.39,55.1,65.44,66.51,66.68,66.71,0.66
2020-06-18 08:16:09,SPS_85840F186C351939,9.54,10.76,11.31,11.42,63.52,75.07,76.06,76.21,76.24,0.57
2020-06-18 08:17:33,SPS_85840F186C351939,8.19,8.66,8.66,8.66,55.85,65.08,65.35,65.37,65.38,0.46
2020-06-18 08:18:57,SPS_85840F186C351939,8.26,9.07,9.35,9.41,55.57,65.28,65.89,65.97,66.0,0.53
2020-06-18 08:20:21,SPS_85840F186C351939,8.21,8.69,8.69,8.69,56.03,65.29,65.56,65.58,65.59,0.48
2020-06-18 08:21:45,SPS_85840F186C351939,9.12,10.21,10.68,10.77,60.91,71.86,72.73,72.86,72.89,0.61
2020-06-18 08:23:09,SPS_85840F186C351939,7.66,8.8,9.37,9.48,50.68,60.14,61.09,61.24,61.27,0.55
2020-06-18 08:24:33,SPS_85840F186C351939,7.05,7.56,7.65,7.66,47.88,55.96,56.29,56.33,56.34,0.53
2020-06-18 08:25:57,SPS_85840F186C351939,8.83,9.63,9.87,9.92,59.6,69.91,70.48,70.56,70.58,0.56
2020-06-18 08:27:21,SPS_85840F186C351939,7.24,9.41,10.83,11.12,45.42,55.66,57.65,58.0,58.06,0.67
2020-06-18 08:28:45,SPS_85840F186C351939,7.67,9.04,9.79,9.94,50.19,59.94,61.11,61.31,61.35,0.63
2020-06-18 08:30:09,SPS_85840F186C351939,7.69,8.48,8.76,8.82,51.66,60.74,61.34,61.43,61.45,0.59
2020-06-18 08:31:33,SPS_85840F186C351939,7.39,7.81,7.81,7.81,50.39,58.72,58.96,58.98,58.99,0.51
2020-06-18 08:32:57,SPS_85840F186C351939,7.37,9.14,10.24,10.46,47.22,57.13,58.72,58.99,59.04,0.68
2020-06-18 08:34:21,SPS_85840F186C351939,7.02,8.24,8.9,9.03,46.08,54.96,56.0,56.17,56.21,0.62
2020-06-18 08:35:45,SPS_85840F186C351939,6.99,7.39,7.39,7.39,47.69,55.57,55.79,55.81,55.82,0.47
2020-06-18 08:37:09,SPS_85840F186C351939,7.25,8.15,8.54,8.62,48.35,57.09,57.81,57.92,57.95,0.57
2020-06-18 08:38:33,SPS_85840F186C351939,7.95,8.4,8.4,8.4,54.21,63.17,63.43,63.45,63.46,0.46
2020-06-18 08:39:57,SPS_85840F186C351939,7.3,8.99,10.03,10.23,46.92,56.66,58.17,58.43,58.48,0.55
2020-06-18 08:41:21,SPS_85840F186C351939,6.12,6.47,6.47,6.47,41.73,48.63,48.83,48.84,48.85,0.45
2020-06-18 08:42:45,SPS_85840F186C351939,8.15,8.68,8.73,8.74,55.43,64.69,65.02,65.05,65.06,0.56
2020-06-18 08:44:09,SPS_85840F186C351939,7.27,7.69,7.69,7.69,49.61,57.81,58.05,58.07,58.08,0.47
2020-06-18 08:45:33,SPS_85840F186C351939,6.69,7.59,8.01,8.1,44.5,52.65,53.38,53.5,53.52,0.62
2020-06-18 08:46:57,SPS_85840F186C351939,7.73,8.41,8.6,8.64,52.22,61.22,61.71,61.77,61.79,0.53
2020-06-18 08:48:21,SPS_85840F186C351939,8.4,9.37,9.77,9.85,56.18,66.23,66.99,67.11,67.13,0.56
2020-06-18 08:49:45,SPS_85840F186C351939,6.98,7.89,8.31,8.39,46.43,54.91,55.65,55.76,55.79,0.61
2020-06-18 08:51:09,SPS_85840F186C351939,7.29,7.7,7.7,7.7,49.7,57.91,58.15,58.17,58.18,0.47
2020-06-18 08:52:33,SPS_85840F186C351939,7.45,9.19,10.24,10.45,47.93,57.87,59.41,59.68,59.72,0.68
2020-06-18 08:53:57,SPS_85840F186C351939,6.31,7.48,8.13,8.26,41.25,49.32,50.33,50.5,50.53,0.66
2020-06-18 08:55:21,SPS_85840F186C351939,6.11,6.46,6.46,6.46,41.69,48.58,48.77,48.79,48.8,0.52
2020-06-18 08:56:45,SPS_85840F186C351939,7.11,7.52,7.52,7.52,48.5,56.52,56.75,56.77,56.78,0.45
2020-06-18 08:58:09,SPS_85840F186C351939,6.38,6.74,6.74,6.74,43.5,50.69,50.89,50.91,50.92,0.51
2020-06-18 08:59:33,SPS_85840F186C351939,6.96,8.32,9.1,9.26,45.3,54.28,55.47,55.67,55.71,0.61
2020-06-18 09:00:57,SPS_85840F186C351939,7.74,8.71,9.14,9.22,51.62,60.97,61.74,61.86,61.89,0.6
2020-06-18 09:02:21,SPS_85840F186C351939,7.28,9.18,10.37,10.61,46.3,56.25,57.97,58.27,58.32,0.6
2020-06-18 09:03:45,SPS_85840F186C351939,6.85,7.24,7.24,7.24,46.73,54.45,54.67,54.69,54.7,0.47
2020-06-18 09:05:09,SPS_85840F186C351939,6.84,7.38,7.49,7.52,46.32,54.2,54.56,54.61,54.62,0.56
2020-06-18 09:06:33,SPS_85840F186C351939,6.42,7.36,7.82,7.91,42.51,50.42,51.2,51.32,51.35,0.57
2020-06-18 09:07:57,SPS_85840F186C351939,7.18,7.6,7.6,7.6,49.01,57.11,57.34,57.36,57.37,0.47
2020-06-18 09:09:21,SPS_85840F186C351939,7.84,8.92,9.43,9.53,52.08,61.66,62.54,62.68,62.71,0.58
2020-06-18 09:10:45,SPS_85840F186C351939,6.9,7.79,8.19,8.27,45.97,54.34,55.05,55.16,55.19,0.64
2020-06-18 09:12:09,SPS_85840F186C351939,8.74,9.24,9.24,9.24,59.6,69.45,69.73,69.75,69.77,0.5
2020-06-18 09:13:33,SPS_85840F186C351939,8.4,9.04,9.17,9.19,56.96,66.61,67.04,67.09,67.11,0.53
2020-06-18 09:14:57,SPS_85840F186C351939,10.97,11.95,12.24,12.29,74.06,86.85,87.56,87.65,87.68,0.59
2020-06-18 09:16:21,SPS_85840F186C351939,9.74,10.72,11.06,11.13,65.45,76.93,77.67,77.77,77.8,0.54
2020-06-18 09:17:45,SPS_85840F186C351939,9.41,9.95,9.95,9.95,64.19,74.8,75.1,75.13,75.14,0.49
2020-06-18 09:19:09,SPS_85840F186C351939,11.11,13.2,14.38,14.61,72.55,86.79,88.6,88.91,88.96,0.62
2020-06-18 09:20:33,SPS_85840F186C351939,11.76,13.32,14.04,14.19,78.18,92.49,93.76,93.96,94.0,0.63
2020-06-18 09:21:57,SPS_85840F186C351939,15.29,16.92,17.54,17.66,102.58,120.71,121.97,122.15,122.19,0.62
2020-06-18 09:23:21,SPS_85840F186C351939,15.92,18.87,20.51,20.84,104.05,124.41,126.95,127.37,127.45,0.56
2020-06-18 09:24:45,SPS_85840F186C351939,14.33,15.77,16.26,16.36,96.37,113.25,114.33,114.48,114.52,0.6
2020-06-18 09:26:09,SPS_85840F186C351939,15.51,18.54,20.28,20.62,100.94,120.96,123.61,124.05,124.13,0.64
2020-06-18 09:27:33,SPS_85840F186C351939,13.1,13.86,13.86,13.86,89.38,104.15,104.57,104.61,104.63,0.51
2020-06-18 09:28:57,SPS_85840F186C351939,15.81,19.42,21.6,22.04,101.75,122.76,125.97,126.52,126.62,0.61
